KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
PELI1,full,mean,0.6803234389884082,0.6,0.09756168754943957,0.5291530606459426,4,cellina
PELI1,KO-specific,mean,0.6307979998501217,0.7,0.12484290792446746,0.3054505644788827,4,cellina
IRF3,full,mean,0.6774023291503846,0.8,0.034278999077567464,0.3730173764078108,4,cellina
IRF3,KO-specific,mean,0.09103333452077488,0.5,0.027928491973179703,0.24907622291110132,4,cellina
IRF5,full,mean,0.6065960684694623,0.8,0.11837513357632226,0.3439963126821348,4,cellina
IRF5,KO-specific,mean,0.11653774490221516,0.5,0.08328448178147667,0.32154331242908796,4,cellina
NFKBIA,full,mean,-0.14114643431728632,0.4,0.1654344893450297,0.7776914347258868,4,cellina
NFKBIA,KO-specific,mean,-0.16491879044179492,0.4,0.10075699339485347,0.6916353664911263,4,cellina
LBP,full,mean,0.62051016119858,0.8,0.05894776635253969,0.4503831949322648,4,cellina
LBP,KO-specific,mean,0.6948176972539826,0.7,0.059247410581602725,0.26658418763836345,4,cellina
MAP2K3,full,mean,0.2911233734902135,0.3,0.08483276388650526,0.5773213875152169,4,cellina
MAP2K3,KO-specific,mean,-0.39749819726488,0.2,0.05101219972000202,0.5621361459755231,4,cellina
